timestamp [ns],gaze x [px],gaze y [px],azimuth [deg],elevation [deg]
1747308656131709829,940.6398315429688,1005.6389770507812,10.277116762262388,-26.171641533785216
1747308656136709829,914.0641479492186,1012.3704223632812,8.476651576290347,-26.64185893185675
1747308656141709829,925.6326293945312,989.4373779296875,9.193029137197964,-25.167098061500973
1747308656146834829,917.9725341796875,994.1307983398438,8.685600723379377,-25.476541761787875
1747308656151716829,919.9536132812501,1003.52783203125,8.851642622102387,-26.070866086533425
1747308656156721829,918.4295043945312,1006.5115966796875,8.75708548323273,-26.26282592997341
1747308656161834829,917.8894653320312,1009.8886108398438,8.731301519115933,-26.478371182136705
1747308656166834829,915.2747192382811,983.3065795898438,8.468489500232183,-24.792639362714958
1747308656171836829,914.8181152343749,988.0628051757812,8.45166674430644,-25.095435624847312
1747308656176844829,914.9322509765625,985.6329345703125,8.45213119717,-24.940898702665812
1747308656181834829,916.0692138671875,985.1611938476562,8.528110221497224,-24.90935437238357
1747308656186834829,916.4239501953125,991.9698486328125,8.573121168127608,-25.341438049973373
1747308656191834829,922.6239624023438,997.7891235351562,9.015314445183403,-25.702152108108926
1747308656196840829,923.1318359375001,997.2556762695312,9.048256447550374,-25.66749277656493
1747308656201837829,926.8599853515625,997.8939208984375,9.305296956585464,-25.702339468605324
1747308656206845829,925.5137329101564,998.5413208007812,9.215452648243117,-25.745547866594134
1747308656211834829,927.9609375,998.4215698242188,9.382396131936568,-25.734143570771476
1747308656216836829,922.0841674804686,1003.532470703125,8.99764474580058,-26.06795514403489
1747308656221833829,922.8123168945312,1009.336669921875,9.067524411198981,-26.43580556583681
1747308656226841829,918.9740600585938,1010.6964721679688,8.808544128439607,-26.528122178917265
1747308656231833829,918.4055786132812,1013.3036499023438,8.778334201740641,-26.694797508858194
1747308656236834829,920.3892822265624,1012.0100708007812,8.910300286694458,-26.609517671179717
1747308656241833829,926.9065551757812,1007.8007202148438,9.343177185722356,-26.331760121283256
1747308656246833829,929.9191284179689,1008.8717041015625,9.553833880103888,-26.394991818108117
1747308656251833829,929.6492309570314,1008.7290649414062,9.534784482508723,-26.386365449127286
1747308656256833829,918.1817016601564,1007.366943359375,8.742933331272464,-26.31758160389247
1747308656261836829,917.9087524414064,1012.9950561523438,8.743117746380054,-26.675915055422944
1747308656266833829,919.9765625,1014.5052490234375,8.89054737961478,-26.768843293641282
1747308656271833829,919.0380249023438,1007.4649658203125,8.802028127971415,-26.322537107528166
1747308656276833829,910.3677978515625,1028.287841796875,8.274737524046431,-27.660459362068334
1747308656281958829,915.5119018554688,1025.9742431640625,8.6225717377185,-27.50548140984135
1747308656286958829,911.9723510742186,1020.9610595703125,8.361009643452862,-27.1915839894864
1747308656291961829,902.8788452148439,988.64208984375,7.639646044451135,-25.148033103989466
1747308656296958829,907.5043945312499,987.2426147460938,7.950959236631146,-25.053151215319478
1747308656301958829,875.4731445312499,952.2023315429688,5.700903678732185,-22.86057084475566
1747308656306958829,864.4513549804688,925.2990112304688,4.918471358361375,-21.158900210548097
1747308656311958829,865.071044921875,897.2261352539062,4.922214302026542,-19.373725526339626
1747308656316958829,855.467041015625,874.6445922851562,4.261482292287019,-17.943416604873143
1747308656321958829,835.7472534179686,851.9752197265625,2.945530235468172,-16.50940857651737
1747308656326958829,819.2630004882811,830.78857421875,1.8552886099615662,-15.16457111670242
1747308656331958829,799.1690063476562,814.8878784179688,0.5400127418705508,-14.15378301914757
1747308656336958829,772.3316040039062,826.698974609375,-1.2117668556976395,-14.90534209723063
1747308656341958829,783.398681640625,809.5916137695312,-0.48747993573114734,-13.81613714396535
1747308656346957829,780.5039672851562,809.3428955078125,-0.6759521756884792,-13.800095674344258
1747308656351958829,786.0435180664062,814.4055786132812,-0.3154889422410562,-14.123111377932753
1747308656356960829,794.2144165039062,817.395263671875,0.21718385074989818,-14.313756129291091
1747308656361957829,796.116455078125,818.2871704101562,0.34127472759068983,-14.37055669721586
1747308656366957829,800.4401245117186,823.4962768554688,0.6239011252566474,-14.702334941762999
1747308656371957829,805.0550537109375,828.9531860351562,0.9261643167863918,-15.049695461539851
1747308656376957829,806.7644653320312,826.7136840820312,1.0374144379875594,-14.906832173178856
1747308656381957829,807.6063232421875,826.9020385742188,1.0924452721303521,-14.918742999147668
1747308656386957829,802.431884765625,829.270751953125,0.7547880403216018,-15.070151034488934
1747308656391960829,803.1672363281251,832.9930419921875,0.8034463079687727,-15.307252114015927
1747308656396957829,804.2136230468749,833.347900390625,0.8719462751548306,-15.32977173442127
1747308656401957829,804.5472412109374,832.288330078125,0.8935706540670909,-15.262235012322805
1747308656406957829,807.97265625,830.529541015625,1.1171705569257984,-15.149825258554918
1747308656412082829,811.6141357421874,828.581298828125,1.3546903853129917,-15.025234215722703
1747308656417082829,813.4073486328125,831.358154296875,1.472668242846622,-15.201884325142231
1747308656422082829,812.319580078125,830.40673828125,1.4012927660199888,-15.141434515134527
1747308656427094829,814.2495727539062,828.03173828125,1.5267360203164428,-14.989826233515265
1747308656432082829,814.20458984375,830.7017211914062,1.5245981711062289,-15.159937865221522
1747308656437082829,824.346923828125,834.946533203125,2.1894146339694203,-15.428333663071907
1747308656442095829,825.6685180664062,834.912353515625,2.2758575081051013,-15.425837969942233
1747308656447094829,828.8973999023436,835.0924682617188,2.487176730836126,-15.436478466808024
1747308656452086829,830.668701171875,843.1285400390625,2.60729243757997,-15.947749706489542
1747308656457093829,835.7104492187499,836.9895629882812,2.93399404596002,-15.555284152078404
1747308656462084829,837.0933227539062,840.1126708984375,3.0263928450519524,-15.753700277920862
1747308656467081829,838.1554565429689,842.1201782226562,3.097215076555815,-15.881159154868008
1747308656472082829,839.48876953125,837.6261596679688,3.1816567052646825,-15.594554499520262
1747308656477081829,840.5989379882814,836.607421875,3.253653729305787,-15.529296921719725
1747308656482082829,840.4808349609375,835.43896484375,3.245170634356631,-15.454937405866179
1747308656487082829,815.5765991210938,836.946533203125,1.61629346071365,-15.557527311930588
1747308656492081829,778.4497680664062,845.339111328125,-0.8149806762440888,-16.093534773296817
1747308656497081829,745.1904296875,840.1707153320312,-2.992117134563993,-15.756922636040281
1747308656502081829,732.9920043945312,817.3365478515625,-3.7744879832322735,-14.298353498357198
1747308656507081829,711.7923583984375,817.7936401367188,-5.156528950460164,-14.3175454139332
1747308656512081829,692.776123046875,806.8863525390625,-6.383360698988684,-13.612423720962123
1747308656517081829,672.6561279296875,802.0947875976562,-7.685058151009714,-13.293956783432785
1747308656522093829,661.1627197265625,811.1615600585938,-8.444349790472522,-13.860803959357309
1747308656527081829,659.7202758789062,799.5057983398438,-8.521312362040225,-13.119464296743146
1747308656532081829,657.3349609375,798.4420776367188,-8.674581807015311,-13.049976893178336
1747308656537081829,659.8328247070312,794.7120971679688,-8.50739926670091,-12.81510949727717
1747308656542081829,661.2598266601562,790.4310913085938,-8.409174316246956,-12.544293674709612
1747308656547206829,662.5343017578125,790.1842651367188,-8.326269480101342,-12.52958309037573
1747308656552206829,664.0712890625,789.7492065429688,-8.226118416301444,-12.503096652781077
1747308656557215829,663.933837890625,789.8097534179688,-8.23510011506001,-12.506841523085969
1747308656562206829,661.7462768554688,790.789794921875,-8.378124276280078,-12.567451788758762
1747308656567206829,661.0557861328125,790.59033203125,-8.422602468155201,-12.554252969996943
1747308656572206829,659.9192504882812,789.96044921875,-8.495412284707538,-12.513369052522673
1747308656577206829,660.4326782226562,789.0311889648438,-8.460926659588143,-12.454734733734048
1747308656582209829,664.5059814453125,777.3429565429688,-8.182657922612654,-11.715047684801046
1747308656587206829,662.2686157226562,775.3699951171875,-8.32497857434821,-11.588096611662413
1747308656592206829,663.7540893554688,777.43359375,-8.231391322340695,-11.720282022024328
1747308656597205829,665.127685546875,780.0499267578125,-8.145679278446204,-11.887523640718326
1747308656602205829,666.7446899414062,781.9291381835938,-8.043294742787714,-12.008095154845066
1747308656607205829,666.1527709960938,769.8402099609375,-8.067541914341259,-11.239265012737697
1747308656612205829,666.3111572265625,771.79541015625,-8.059509611877322,-11.363663756456484
1747308656617205829,667.5951538085938,770.4067993164062,-7.974986020898416,-11.276234736783284
1747308656622205829,670.9099731445312,770.65869140625,-7.761064496093616,-11.294398552727843
1747308656627205829,675.4413452148438,773.3603515625,-7.471068324313214,-11.46907540087489
1747308656632205829,676.1326904296875,773.0358276367188,-7.426030056926151,-11.448866771648907
1747308656637205829,680.5846557617188,766.8395385742188,-7.1320518848596315,-11.057357751392514
1747308656642205829,682.0533447265625,772.4970703125,-7.042692519948355,-11.418175494454246
1747308656647205829,683.1414184570312,772.3848876953125,-6.9722322884705035,-11.411674521989358
1747308656652205829,687.0971069335938,772.695556640625,-6.716762722944517,-11.433708268221933
1747308656657205829,688.9248657226562,771.7119140625,-6.597657884197834,-11.372123919234465
1747308656662205829,680.4721069335938,787.5386352539062,-7.160779660508705,-12.373993196333217
1747308656667205829,682.1107177734375,783.8622436523438,-7.05065652052059,-12.141208920528795
1747308656672205829,685.85595703125,782.7587890625,-6.806969031312875,-12.073309332560635
1747308656677205829,686.9630126953125,781.1142578125,-6.7336264600052775,-11.969336827199871
1747308656682330829,690.1793212890625,774.3145141601562,-6.518946784202607,-11.538460086066776
1747308656687330829,690.7861938476562,772.9545288085938,-6.4784437624244315,-11.452231853117008
1747308656692343829,688.7979125976562,770.471923828125,-6.604720299799627,-11.293132119923287
1747308656697330829,693.6448974609375,765.611572265625,-6.287177975096564,-10.986285299218107
1747308656702338829,696.1361083984375,762.2442626953125,-6.123458340691359,-10.773107738726406
1747308656707330829,698.2406616210938,756.2994995117188,-5.982920368329176,-10.395488367853932
1747308656712330829,703.8535766601562,749.502197265625,-5.615913813656881,-9.964889734840746
1747308656717329829,702.9447631835938,750.7335815429688,-5.675370610381842,-10.042972605981092
1747308656722330829,692.2215576171875,760.8674926757812,-6.375103000282139,-10.683509832899862
1747308656727330829,669.1637573242188,806.272216796875,-7.917393865816868,-13.5567442504899
1747308656732330829,638.779541015625,848.0397338867188,-9.969291975515418,-16.177783869579144
1747308656737329829,615.120849609375,909.1845703125,-11.685540929021203,-20.015202358641496
1747308656742329829,592.684326171875,920.8965454101562,-13.21687617112723,-20.716398573996347
1747308656747334829,586.4842529296875,943.1876831054688,-13.718574056232178,-22.111160307428186
1747308656752329829,583.3240966796875,966.4568481445312,-14.033459437348105,-23.573045047961493
1747308656757329829,582.18212890625,976.614013671875,-14.158800238807009,-24.21172675252981
1747308656762329829,578.0645751953125,979.26318359375,-14.450845467338414,-24.369637656880418
1747308656767329829,571.6878051757812,1005.6224365234375,-15.025558074670798,-26.01863437971579
1747308656772329829,568.7039184570312,1007.7352294921875,-15.241986278900992,-26.144543962721436
1747308656777329829,546.5086669921875,1041.909423828125,-16.994551348223734,-28.241509677076632
1747308656782332829,550.2828979492188,1040.7213134765625,-16.723993894821188,-28.177625305416505
1747308656787329829,551.62841796875,1040.93212890625,-16.632073208971157,-28.194884801651405
1747308656792329829,561.9181518554688,1041.01318359375,-15.918243308623953,-28.229490329070945
1747308656797329829,572.0217895507812,1030.9332275390625,-15.152906951745685,-27.61938069202817
1747308656802329829,579.51611328125,1027.50244140625,-14.61425774323097,-27.421696837444184
1747308656807329829,590.19091796875,1020.080810546875,-13.835944026929678,-26.97815681624165
1747308656812457829,597.9212646484375,1016.6683959960938,-13.28583376098768,-26.780086935172868
1747308656817454829,622.209716796875,1011.6416625976562,-11.59270499782239,-26.513345121867264
1747308656822467829,621.1868896484375,990.5328369140625,-11.57206416615061,-25.17314888218038
1747308656827454829,626.2758178710938,1000.8582153320312,-11.267649465032312,-25.837339383098584
1747308656832454829,632.2075805664062,998.6045532226562,-10.852988680520838,-25.705461795639515
1747308656837454829,630.4927978515625,981.84228515625,-10.904713703105346,-24.639588217182276
1747308656842453829,645.0375366210938,982.9725341796875,-9.920647368246588,-24.73601459572652
1747308656847464829,651.5330810546875,985.7291870117188,-9.48831005416312,-24.92131663693713
1747308656852470829,659.3436889648438,969.6201171875,-8.907771295468716,-23.910671524489022
1747308656857453829,658.3742065429688,974.0895385742188,-8.986796584165765,-24.192919862097476
1747308656862453829,657.2520751953125,960.0355834960938,-9.021029492285868,-23.299565479326663
1747308656867456829,656.8569946289062,966.7667236328125,-9.067481608831125,-23.72603781543826
1747308656872453829,668.5433349609375,974.201416015625,-8.297890044099939,-24.21427708440066
1747308656877456829,674.97265625,951.9642333984375,-7.8056109898604396,-22.810638198562305
1747308656882453829,679.2543334960938,954.6129760742188,-7.523674441300653,-22.983929046703402
1747308656887453829,697.429931640625,936.4676513671875,-6.264515407430462,-21.850660555593812
1747308656892453829,695.6784057617188,938.9500732421875,-6.3865572275202505,-22.00669654381043
1747308656897453829,701.6626586914062,939.2713012695312,-5.985830028915602,-22.032730096469326
1747308656902453829,704.8363037109375,937.0933837890625,-5.769258390712838,-21.89715716132929
1747308656907453829,708.3208618164062,936.2672119140625,-5.534347694588589,-21.84763277134344
1747308656912453829,704.806640625,936.2576293945312,-5.769832126603118,-21.844019034759267
1747308656917453829,703.8207397460938,936.0169067382812,-5.835483904905281,-21.827856424878163
1747308656922453829,698.6426391601562,929.921630859375,-6.1715087215023985,-21.435904005077134
1747308656927453829,696.4305419921875,929.2891235351562,-6.318303147144313,-21.39367136110349
1747308656932453829,696.0694580078125,930.1326293945312,-6.343984658423561,-21.44691701899492
1747308656937453829,691.663818359375,930.498046875,-6.639328868324082,-21.465881428303682
1747308656942453829,674.5440673828125,940.5078735351562,-7.807113631477842,-22.08290161389421
1747308656947578829,667.518310546875,934.36083984375,-8.263206343494613,-21.68435734106055
1747308656952578829,668.1015014648438,934.9056396484375,-8.225483208708633,-21.719637965860414
1747308656957585829,668.486572265625,935.2651977539062,-8.200566678616427,-21.74292206447067
1747308656962578829,677.208740234375,945.267333984375,-7.639357355273159,-22.388152224261855
1747308656967578829,681.17333984375,942.7230834960938,-7.367399713090761,-22.231163261276723
1747308656972577829,681.6715087890625,948.5973510742188,-7.347093560688314,-22.604724175958346
1747308656977578829,690.3889770507812,943.6543579101562,-6.75073608387616,-22.300242371717637
1747308656982577829,689.6279907226562,945.1287231445312,-6.804865333048511,-22.3931019930493
1747308656987578829,690.8765258789062,946.2064208984375,-6.723203591331838,-22.462859036620344
1747308656992577829,693.0468139648438,935.2872924804688,-6.5559390887473965,-21.771445482971384
1747308656997577829,709.8910522460938,918.9750366210938,-5.402497722850663,-20.74987751003393
1747308657002577829,708.8882446289062,917.0213623046875,-5.466441953860322,-20.62492564709605
1747308657007578829,712.4244384765625,907.6475219726562,-5.217611332207587,-20.03185051916717
1747308657012577829,714.0770263671875,912.6450805664062,-5.114536947442925,-20.350718243502996
1747308657017577829,714.6909790039062,900.2839965820312,-5.057245320684858,-19.565422787635367
1747308657022584829,715.71484375,900.1767578125,-4.989168825227341,-19.559316771427582
1747308657027577829,721.15625,893.9486083984375,-4.620809893099383,-19.166943784131192
1747308657032577829,733.8804931640625,892.5523681640625,-3.776373115443197,-19.085422776930464
1747308657037577829,735.2592163085938,890.5499877929688,-3.6832229955425633,-18.95875512834775
1747308657042577829,738.767333984375,904.7075805664062,-3.463297734457323,-19.861037680748943
1747308657047577829,739.318115234375,902.2848510742188,-3.4245500712958403,-19.707195746853422
1747308657052577829,737.5418090820312,899.1199340820312,-3.5396524191888954,-19.505011568169913
1747308657057577829,738.0540161132812,898.7758178710938,-3.505358039366261,-19.483374325482057
1747308657062577829,735.683837890625,882.1546630859375,-3.647706011858497,-18.424921053893627
1747308657067577829,743.5160522460938,877.6041259765625,-3.1268221253749844,-18.138893815130153
1747308657072577829,744.306640625,881.7911376953125,-3.0776584237292326,-18.40563186534906
1747308657077577829,743.9605102539062,882.0971069335938,-3.100751293313046,-18.42495730865382
1747308657082588829,745.979248046875,877.7418212890625,-2.964318264642041,-18.148638513460288
1747308657087702829,745.83935546875,875.5801391601562,-2.972063699160836,-18.011027234640817
1747308657092592829,751.170166015625,862.1250610351562,-2.6124474091704943,-17.156595807222192
1747308657097705829,751.3696899414062,862.746826171875,-2.5996749554225707,-17.19623960169456
1747308657102701829,752.442138671875,860.2326049804688,-2.5277394030839964,-17.0365391215423
1747308657107701829,755.9407958984375,856.9429321289062,-2.2960662166263335,-16.828162844802275
1747308657112701829,757.2014770507812,856.91259765625,-2.213209191804909,-16.826582764508764
1747308657117701829,757.239013671875,855.3692016601562,-2.2100263236516833,-16.7283299942096
1747308657122701829,757.9453125,853.2007446289062,-2.1626453013793046,-16.59045682297721
1747308657127701829,756.45556640625,838.1007080078125,-2.253575609799684,-15.628515302727129
1747308657132701829,757.5944213867188,821.4868774414062,-2.1722485473523427,-14.570509612124592
1747308657137701829,756.7156982421875,823.4883422851562,-2.230393947756661,-14.697810657197728
1747308657142701829,759.1787109375,814.1803588867188,-2.0662030302987247,-14.105316011980644
1747308657147701829,757.4168701171875,797.85205078125,-2.1750625852903878,-13.064254471631811
1747308657152701829,759.9755859375,797.0926513671875,-2.008549403514647,-13.01636735559636
1747308657157701829,764.6336059570312,802.896728515625,-1.7074883252788249,-13.387221594745467
1747308657162701829,768.571044921875,805.1373901367188,-1.4519299672936279,-13.530684706511833
1747308657167701829,768.6185913085938,806.3861083984375,-1.4491364199230925,-13.610289582399462
1747308657172701829,768.413818359375,806.3126831054688,-1.4624484586154474,-13.605578706901829
1747308657177701829,770.9905395507812,806.2155151367188,-1.2947399937349544,-13.599751648305947
1747308657182701829,775.2130126953125,814.8501586914062,-1.0214231439077242,-14.15063688273128
1747308657187701829,773.4387817382812,811.1602783203125,-1.1363479068823588,-13.915251238709242
1747308657192701829,771.2645263671875,808.4483642578125,-1.277377652864782,-13.742116667161246
1747308657197701829,767.5535888671875,802.1995849609375,-1.51740416067737,-13.34325588027173
1747308657202701829,765.2115478515625,802.0961303710938,-1.6696832282228042,-13.336285136405914
1747308657207701829,765.368896484375,801.3514404296875,-1.6592466991710249,-13.288839467189975
1747308657212826829,766.791748046875,798.7822265625,-1.5660829188920509,-13.125278852943957
1747308657217839829,766.1651611328125,798.2745971679688,-1.6066747331294366,-13.092817921662567
1747308657222825829,767.0517578125,799.4144287109375,-1.5493421252363497,-13.165623725233848
1747308657227826829,770.170166015625,794.5615234375,-1.3456044124840394,-12.856663068447878
1747308657232825829,774.6615600585938,791.5592651367188,-1.0533884292233837,-12.665749033680088
1747308657237825829,773.534423828125,789.1827392578125,-1.1261640948298697,-12.51407790448142
1747308657242825829,774.70458984375,789.9004516601562,-1.050335334664388,-12.559970784162783
1747308657247825829,776.7987060546875,788.5383911132812,-0.914223324884374,-12.47330701473271
1747308657252825829,777.6007080078125,782.5277099609375,-0.8614259626001755,-12.090017069366768
1747308657257829829,776.8095092773438,777.5819091796875,-0.91207864548499,-11.77446833205636
1747308657262825829,776.669189453125,777.8626708984375,-0.921210608405297,-11.792367014960528
1747308657267825829,776.8814086914062,778.8392333984375,-0.9075843810111216,-11.854679843516056
1747308657272825829,781.0418701171875,777.5465087890625,-0.6378807012548281,-11.772515055859346
1747308657277825829,782.1492309570312,778.3983154296875,-0.5662046961047142,-11.826917323550626
1747308657282825829,784.1923828125,782.3109741210938,-0.43404736585413756,-12.076604090781318
1747308657287825829,781.956787109375,780.1910400390625,-0.5788132253125579,-11.941266199618559
1747308657292825829,782.681640625,779.251220703125,-0.53176688230951,-11.881353927585764
1747308657297834829,785.0645141601562,779.7534790039062,-0.37737045612137177,-11.91349996320076
1747308657302825829,785.6436767578125,777.7798461914062,-0.3397497741729415,-11.787618484593764
1747308657307825829,785.3248901367188,779.9669799804688,-0.36050671906061027,-11.927129667765602
1747308657312825829,786.6974487304688,779.3657836914062,-0.2715298447428542,-11.888823546240204
1747308657317825829,785.8809204101562,780.4750366210938,-0.32449113156713305,-11.959557889526552
1747308657322825829,788.0081176757812,779.8865356445312,-0.18660327260291562,-11.922075717083121
1747308657327825829,793.4312133789062,779.7025756835938,0.1648577715184305,-11.91037465189047
1747308657332825829,793.8110961914062,780.1416015625,0.1894942638546665,-11.938376994259356
1747308657337825829,793.5676879882812,779.5985107421875,0.173702866493597,-11.903734339036408
1747308657342824829,794.0263671875,779.7443237304688,0.20343467995066253,-11.913031492017659
1747308657347966829,795.53564453125,777.9619140625,0.30116102659520494,-11.799300723969342
1747308657352949829,798.9307861328125,778.4329833984375,0.5211750801396557,-11.829248902517561
1747308657357949829,800.0162963867189,777.8552856445312,0.5914645568882569,-11.792349474065153
1747308657362949829,801.0829467773438,779.3740844726562,0.6607295052613562,-11.889184205426089
1747308657367949829,797.8911743164062,776.8121337890625,0.45369964132909973,-11.725885914119948
1747308657372949829,798.1341552734375,773.9649658203125,0.46923149150170873,-11.544234476176229
1747308657377949829,801.7432861328125,769.2824096679688,0.7024551309009641,-11.245314630099289
1747308657382949829,800.7232666015625,771.441650390625,0.6366462582478912,-11.383135544800922
1747308657387949829,798.8993530273438,770.3515625,0.5184976459850107,-11.313662280826463
1747308657392949829,797.7293701171875,772.10107421875,0.44289428206213954,-11.425329148305007
1747308657397949829,796.9392700195312,773.691162109375,0.39183861801629427,-11.526803079534922
1747308657402949829,797.4895629882812,768.4964599609375,0.4271370356469201,-11.195341669422186
1747308657407949829,799.6450805664062,768.345703125,0.5665958381202405,-11.185645105447064
1747308657412956829,792.7368774414062,769.42919921875,0.11962825883460607,-11.254941450600628
1747308657417949829,795.2684936523438,766.9132690429688,0.2833478932398117,-11.09437194058385
1747308657422949829,793.5863037109375,764.6544189453125,0.17446101749146845,-10.950251057613412
1747308657427952829,790.0420532226562,767.8693237304688,-0.05475330086498948,-11.155402013500595
1747308657432949829,796.44287109375,764.788330078125,0.3592039741619733,-10.958749437014912
1747308657437949829,797.2593383789062,762.6487426757812,0.4118783930411117,-10.822188175552714
1747308657442949829,793.6810913085938,762.4346923828125,0.18052622547443975,-10.808595190412003
1747308657447959829,795.67919921875,759.6466674804688,0.3095826498418307,-10.630634424308882
1747308657452949829,798.0819702148438,756.538330078125,0.4646689251361402,-10.432185903304463
1747308657457949829,796.5288696289062,756.1424560546875,0.36431295566114286,-10.406960528872139
1747308657462952829,796.0150146484375,754.0071411132812,0.3310157834573307,-10.270677552339606
1747308657467948829,799.4337768554688,749.1253662109375,0.5514464785411523,-9.958958389420836
1747308657472948829,799.6423950195312,747.466796875,0.5647926681793571,-9.853070771480509
1747308657477948829,801.9659423828125,741.669189453125,0.714209886462556,-9.482837063588287
1747308657483073829,796.4627075195312,739.6148681640625,0.3592449552969934,-9.351853018985357
1747308657488073829,800.2728271484376,739.2844848632812,0.6048585578506519,-9.330646895152194
1747308657493073829,801.2884521484375,740.0891723632812,0.6703942229369243,-9.38198513167985
1747308657498076829,798.8262329101562,740.6119384765625,0.511681117193338,-9.41545408019901
1747308657503073829,800.1477661132812,740.0383911132812,0.5968467459542269,-9.378788437642957
1747308657508073829,799.4838256835938,739.69677734375,0.554021459858247,-9.357000137583835
1747308657513073829,800.7129516601562,740.7111206054688,0.6333404466896051,-9.421719480409022
1747308657518073829,801.8605346679686,741.7969970703125,0.7074275086167334,-9.491002262853875
1747308657523078829,802.2722778320312,736.3447265625,0.733498340678672,-9.14285222117395
1747308657528073829,801.1469116210938,737.9625244140625,0.661098335476537,-9.246202517870488
1747308657533073829,807.1483154296875,735.3519287109375,1.0476187406075586,-9.079185579227635
1747308657538073829,807.0953369140625,735.6966552734375,1.0442446271575723,-9.101201838148278
1747308657543073829,809.861328125,735.7494506835938,1.222492073927395,-9.104373578903783
1747308657548073829,831.1787719726561,732.3775634765625,2.5951551914248574,-8.886483556464917
1747308657553073829,836.6964721679688,709.9611206054688,2.9438568391215183,-7.454323309764031
1747308657558078829,841.589599609375,675.1178588867188,3.2494258422095488,-5.228065063652327
1747308657563073829,853.1438598632812,656.0460205078125,3.985515329061823,-4.008315771605284
1747308657568087829,880.3176879882812,624.2529296875,5.717760585603777,-1.975434142509081
1747308657573073829,905.442626953125,586.5970458984376,7.320054662997069,0.42719117211866653
1747308657578073829,925.7854614257812,561.9995117187501,8.621342303667898,1.9922501122174188
1747308657583073829,933.655029296875,550.4623413085936,9.12648260411453,2.725005656777064
1747308657588073829,960.7479858398439,520.7926025390625,10.869300993491665,4.60203745026205
1747308657593073829,966.6159667968749,488.1281738281251,11.26854604104642,6.670502439381829
1747308657598072829,977.4664306640625,477.5533142089844,11.973537676607625,7.333535197836211
1747308657603073829,994.8460083007812,469.22796630859375,13.096318323320173,7.847541403665038
1747308657608072829,996.2448120117188,452.26177978515625,13.208551991761821,8.918040503340897
1747308657613197829,1011.669677734375,438.77630615234375,14.21997323424648,9.754107649863206
1747308657618088829,1021.3175048828125,450.8802795410156,14.819295013158419,8.98178784665566
1747308657623200829,1036.2493896484375,444.1357727050781,15.788826705463388,9.390727233547304
1747308657628197829,1061.9656982421875,436.1146545410156,17.455140145947208,9.864183458274303
1747308657633197829,1087.1307373046875,419.94384765625,19.11006083089545,10.841539447451696
1747308657638197829,1095.1314697265625,420.291046142578,19.623663735723728,10.807930067312455
1747308657643197829,1111.0396728515625,400.8673400878906,20.704261134122273,11.992178997525397
1747308657648197829,1136.7513427734375,389.8798828125,22.401009897547674,12.627053742992844
1747308657653197829,1148.90087890625,377.3910827636719,23.234641315936898,13.375503453660757
1747308657658197829,1161.150146484375,381.5724182128906,24.010830843406318,13.091129304453023
1747308657663197829,1168.853515625,378.7264709472656,24.521483106513152,13.250050601463434
1747308657668197829,1166.7281494140625,373.77471923828114,24.404884947191864,13.56008163145305
1747308657673197829,1174.8082275390625,371.75848388671875,24.93776264585792,13.666089875489947
1747308657678208829,1181.7005615234375,384.5409240722656,25.328818296597827,12.863762246669296
1747308657683197829,1179.71826171875,382.8594055175781,25.207616589775952,12.971598397184211
1747308657688197829,1177.18359375,381.67559814453125,25.048520993438846,13.050050639032094
1747308657693197829,1166.8450927734375,382.4444274902344,24.37591128473267,13.025136631728406
1747308657698197829,1160.7393798828125,390.59149169921875,23.94842340495991,12.535149272902457
1747308657703197829,1155.8675537109375,393.00701904296875,23.624406060923675,12.395784750386639
1747308657708197829,1142.7200927734375,386.60556030273426,22.798861586511745,12.818075761233729
1747308657713197829,1141.306396484375,388.4958496093749,22.70042490019352,12.703846385418117
1747308657718196829,1135.3448486328125,387.51617431640625,22.318719778427358,12.776296201459912
1747308657723197829,1122.3406982421875,390.5257568359375,21.46774650973547,12.614556566361745
1747308657728197829,1118.2767333984375,405.85858154296875,21.155121921234816,11.669248914995714
1747308657733196829,1118.11328125,407.328369140625,21.14002037297992,11.578165538003242
1747308657738196829,1116.3062744140625,407.44293212890625,21.02325828911855,11.57413023958336
1747308657743196829,1113.87646484375,406.6565246582031,20.86913507049721,11.627173011625684
1747308657748335829,1104.4505615234375,411.1852111816406,20.248544082509852,11.360951623881958
1747308657753321829,1093.88134765625,438.72564697265636,19.497414519105213,9.659390604218155
1747308657758321829,1092.5753173828125,436.1311340332031,19.419721117296316,9.82312299201997
1747308657763321829,1073.8515625,440.6888122558594,18.208127520806094,9.562806697915466
1747308657768321829,1070.7425537109375,445.2297668457031,17.999192034095405,9.282374792486806
1747308657773321829,1068.86279296875,442.81341552734364,17.88363889371713,9.435983391584694
1747308657778321829,1059.321533203125,438.843017578125,17.27969990692626,9.696423491278424
1747308657783321829,1050.558349609375,443.166229248047,16.708750733826555,9.435602427419795
1747308657788321829,1050.009033203125,442.2759704589844,16.6752349955693,9.492116836710279
1747308657793321829,1047.916015625,443.62811279296864,16.53834434422391,9.409631584077307
1747308657798321829,1048.7281494140625,445.74542236328125,16.586428875980797,9.275774346920544
1747308657803330829,1058.856201171875,453.393829345703,17.221411072549373,8.784501101242627
1747308657808321829,1094.932373046875,431.127197265625,19.583126562999702,10.132155735049434
1747308657813321829,1129.10107421875,441.8559265136719,21.748439963866314,9.41521554701525
